epoch,loss,val_loss
0,0.00030136204441078007,0.0001923246163642034
1,0.00021543490584008396,0.00019232471822761
2,0.00021433904475998133,0.00019232471822761
3,0.00021459927666001022,0.00019232471822761
4,0.00021541101159527898,0.00019232471822761
5,0.0002147381310351193,0.00019232471822761
6,0.00021443147852551192,0.00019232471822761
7,0.00021429879416245967,0.00019232471822761
8,0.000214524261537008,0.00019232471822761
9,0.00021457897673826665,0.00019232471822761
10,0.00021443498553708196,0.00019232471822761
11,0.0002149651845684275,0.00019232471822761
12,0.0002141863078577444,0.00019232471822761
13,0.00021459256822708994,0.00019232471822761
